,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
35583,26,4.8,2022-03-07,17.5,17.75,0,2,0,3,75,7
35584,23,5.0,2022-02-14,21.75,21.833333333333332,2,2,2,1,135,14
35585,26,5.0,2022-03-06,18.916666666666668,19.0,2,3,0,3,115,13
35586,29,4.9,2022-03-01,18.166666666666668,18.25,0,3,0,0,130,10
35587,28,4.7,2022-04-06,21.583333333333332,21.833333333333332,1,2,0,3,115,11
35588,29,4.6,2022-02-17,22.75,23.0,1,1,0,0,60,15
35589,39,5.0,2022-04-06,23.166666666666668,23.333333333333332,0,2,0,0,205,14
35591,31,4.1,2022-03-19,11.416666666666666,11.666666666666666,5,0,2,0,165,3
35592,30,4.8,2022-03-19,18.5,18.75,3,2,0,3,95,13
35594,27,4.9,2022-03-28,18.583333333333332,18.75,5,1,0,0,145,8
35595,22,5.0,2022-02-14,0.0,0.08333333333333333,3,3,1,0,75,12
35596,39,4.1,2022-02-16,22.0,22.083333333333332,4,1,0,0,215,5
35597,27,4.3,2022-04-03,11.5,11.583333333333334,2,3,1,0,155,15
35598,30,4.7,2022-03-01,23.166666666666668,23.25,1,2,1,0,95,11
35600,39,4.3,2022-03-25,22.416666666666668,22.666666666666668,2,1,1,3,155,2
35601,36,5.0,2022-02-17,22.75,22.916666666666668,3,3,0,0,80,15
35602,33,4.7,2022-03-03,17.666666666666668,17.833333333333332,2,3,0,0,85,4
35603,35,4.1,2022-03-10,18.0,18.083333333333332,3,2,0,0,200,13
35604,33,4.8,2022-02-16,19.666666666666668,19.916666666666668,0,1,1,0,135,4
35605,20,5.0,2022-03-07,15.833333333333334,16.0,4,1,1,0,110,12
35606,28,4.9,2022-03-03,11.5,11.666666666666666,2,1,1,0,70,6
35607,25,4.8,2022-04-02,21.75,22.0,2,1,0,0,125,15
35608,39,4.9,2022-03-21,17.5,17.75,2,3,1,0,125,6
35609,20,4.2,2022-02-11,14.166666666666666,14.416666666666666,2,3,0,0,170,0
35610,28,4.7,2022-02-17,21.583333333333332,21.666666666666668,4,0,0,0,60,6
35611,38,4.1,2022-03-25,21.166666666666668,21.333333333333332,4,2,0,0,165,12
35612,32,5.0,2022-03-11,17.416666666666668,17.583333333333332,0,1,0,0,85,15
35613,26,4.5,2022-03-03,23.75,0.0,2,0,0,0,60,4
35614,39,4.6,2022-03-14,22.416666666666668,22.583333333333332,1,0,0,0,110,3
35615,35,5.0,2022-03-13,16.75,16.916666666666668,2,2,2,0,130,13
35616,20,4.7,2022-03-19,11.166666666666666,11.416666666666666,3,0,0,0,140,5
35617,31,4.9,2022-03-28,11.666666666666666,11.833333333333334,1,1,2,0,125,14
35619,32,4.9,2022-03-11,11.416666666666666,11.666666666666666,0,0,0,0,145,10
35620,24,4.7,2022-02-18,18.916666666666668,19.0,0,3,1,0,170,10
35621,34,4.3,2022-03-31,19.75,20.0,1,2,0,0,220,10
35622,38,4.9,2022-04-03,8.416666666666666,8.666666666666666,0,1,0,2,110,2
35623,33,4.3,2022-03-05,11.0,11.083333333333334,5,3,0,0,110,12
35624,22,5.0,2022-03-21,9.416666666666666,9.666666666666666,2,2,1,1,85,5
35625,28,4.5,2022-02-11,9.416666666666666,9.666666666666666,2,3,1,0,75,10
35626,26,4.4,2022-03-01,8.166666666666666,8.416666666666666,4,3,0,0,140,8
35627,21,4.8,2022-03-05,23.75,23.916666666666668,1,0,1,0,90,0
35629,31,4.6,2022-04-02,23.583333333333332,23.666666666666668,2,3,1,0,17,8
35630,38,4.2,2022-02-12,20.916666666666668,21.083333333333332,5,3,0,0,225,2
35632,20,4.8,2022-02-14,18.583333333333332,18.666666666666668,4,1,1,0,150,13
35633,35,4.9,2022-03-09,10.666666666666666,10.833333333333334,2,2,1,0,95,7
35634,31,4.6,2022-02-12,23.75,23.916666666666668,0,3,0,0,135,14
35635,29,4.5,2022-03-19,20.583333333333332,20.833333333333332,5,2,0,0,115,9
35636,20,4.6,2022-03-01,22.916666666666668,23.083333333333332,1,3,1,3,18,0
35637,39,4.5,2022-03-05,10.5,10.75,2,3,0,0,85,12
35638,34,4.9,2022-03-07,9.583333333333334,9.75,5,2,2,0,23,12
35639,31,3.9,2022-04-04,17.75,18.0,5,0,0,1,190,0
35640,22,4.9,2022-02-18,21.583333333333332,21.75,2,3,0,0,160,12
35641,24,4.7,2022-03-31,23.333333333333332,23.416666666666668,0,2,0,0,120,8
35642,22,4.6,2022-02-11,9.25,9.333333333333334,2,1,2,0,85,14
35643,33,4.6,2022-02-13,20.333333333333332,20.583333333333332,2,1,0,0,125,5
35644,24,4.7,2022-02-16,21.333333333333332,21.416666666666668,5,2,2,1,210,0
35645,24,4.5,2022-03-09,9.416666666666666,9.666666666666666,1,1,0,0,95,1
35646,34,4.6,2022-03-14,22.916666666666668,23.083333333333332,5,1,1,0,105,15
35647,30,4.9,2022-03-06,22.416666666666668,22.5,5,1,1,0,110,9
35648,25,4.9,2022-03-10,20.583333333333332,20.75,4,3,0,0,170,1
35649,36,4.7,2022-03-28,21.583333333333332,21.833333333333332,2,2,1,0,155,0
35650,25,4.4,2022-03-14,18.833333333333332,19.083333333333332,2,2,0,0,160,1
35651,30,4.8,2022-03-28,22.333333333333332,22.5,4,3,0,0,130,13
35652,34,4.7,2022-03-21,17.5,17.75,2,2,0,0,175,8
35653,35,3.5,2022-03-27,21.416666666666668,21.583333333333332,3,2,1,0,215,5
35654,33,4.5,2022-03-17,17.916666666666668,18.166666666666668,1,1,1,0,150,11
35655,30,4.9,2022-03-30,23.166666666666668,23.416666666666668,1,2,0,0,55,10
35656,35,4.8,2022-02-13,23.833333333333332,23.916666666666668,5,3,0,0,90,8
35657,24,4.7,2022-03-17,21.25,21.333333333333332,4,2,0,1,135,14
35658,22,4.5,2022-03-13,8.75,9.0,0,3,1,0,80,8
35659,35,4.8,2022-03-31,23.666666666666668,23.75,3,0,0,0,150,12
35660,37,4.2,2022-02-17,18.666666666666668,18.916666666666668,0,2,0,0,160,13
35661,34,4.7,2022-03-09,9.333333333333334,9.416666666666666,1,1,0,0,25,1
35662,37,4.5,2022-02-13,18.916666666666668,19.083333333333332,1,3,0,3,95,13
35663,36,4.2,2022-03-21,10.5,10.666666666666666,1,2,0,3,160,10
35664,22,4.5,2022-03-14,17.333333333333332,17.5,5,1,2,0,135,15
35665,34,4.8,2022-02-17,20.0,20.083333333333332,4,3,0,3,145,7
35666,38,5.0,2022-03-21,18.166666666666668,18.333333333333332,4,1,0,0,115,10
35667,24,4.3,2022-03-16,18.0,18.25,0,2,0,0,175,9
35668,28,4.7,2022-04-04,18.833333333333332,19.083333333333332,5,3,0,3,125,3
35669,34,4.9,2022-02-13,10.5,10.75,0,0,0,0,120,9
35670,36,4.6,2022-03-09,22.5,22.583333333333332,5,1,1,0,110,15
35671,27,4.8,2022-03-18,18.666666666666668,18.75,0,1,1,0,105,7
35672,30,4.6,2022-04-02,23.166666666666668,23.416666666666668,0,2,1,0,145,10
35673,29,4.5,2022-03-09,20.583333333333332,20.666666666666668,5,2,0,0,120,11
35675,25,4.8,2022-02-13,9.25,9.416666666666666,0,1,0,2,95,1
35676,33,4.3,2022-03-08,19.666666666666668,19.833333333333332,2,2,0,0,160,12
35677,36,4.6,2022-02-17,23.416666666666668,23.666666666666668,3,2,0,0,95,9
35678,33,4.6,2022-03-01,22.25,22.5,5,0,0,0,80,9
35679,24,4.5,2022-03-31,23.166666666666668,23.416666666666668,1,1,1,0,120,0
35680,36,4.0,2022-03-17,8.5,8.583333333333334,2,2,2,3,115,0
35681,25,4.6,2022-03-15,11.5,11.666666666666666,1,2,2,0,75,5
35682,23,4.9,2022-03-28,10.583333333333334,10.833333333333334,3,1,0,0,75,2
35683,35,4.6,2022-03-21,12.916666666666666,13.0,5,2,0,3,140,7
35684,21,4.7,2022-04-06,19.583333333333332,19.666666666666668,1,3,1,3,150,5
35685,38,5.0,2022-04-02,17.25,17.333333333333332,2,2,0,0,170,2
35686,26,4.6,2022-03-23,22.666666666666668,22.916666666666668,3,3,0,0,115,0
35687,25,4.9,2022-03-24,11.583333333333334,11.666666666666666,5,1,1,0,120,7
35688,29,4.6,2022-03-20,22.666666666666668,22.833333333333332,0,2,0,0,100,13
35689,31,4.5,2022-03-03,23.916666666666668,0.16666666666666666,1,0,0,0,115,15
35690,30,4.4,2022-03-05,16.0,16.166666666666668,1,2,0,0,31,4
35691,36,4.6,2022-03-25,18.916666666666668,19.0,1,2,1,3,170,6
35692,36,5.0,2022-04-06,18.5,18.75,5,2,0,3,180,1
35693,28,4.7,2022-03-15,19.833333333333332,20.083333333333332,4,3,0,0,145,4
35694,22,4.8,2022-02-13,15.916666666666666,16.166666666666668,0,2,2,0,145,2
35695,30,4.3,2022-03-07,10.333333333333334,10.416666666666666,3,2,0,0,115,6
35696,28,4.5,2022-03-03,21.25,21.416666666666668,0,3,1,3,110,5
35697,20,4.9,2022-04-03,8.833333333333334,9.0,3,3,0,0,70,13
35698,39,4.2,2022-03-10,19.5,19.75,5,0,0,0,215,13
35699,32,4.1,2022-03-31,21.25,21.416666666666668,4,1,0,0,200,12
35700,21,4.7,2022-03-24,20.0,20.083333333333332,1,0,0,0,95,5
35701,35,4.8,2022-02-12,23.75,0.0,2,2,1,3,130,12
35702,26,4.7,2022-03-15,20.583333333333332,20.75,3,1,1,0,85,14
35703,23,4.8,2022-02-18,21.5,21.75,3,3,0,0,175,4
35704,26,4.0,2022-04-03,21.0,21.166666666666668,5,1,0,0,160,8
35705,24,4.5,2022-03-29,21.75,21.833333333333332,1,2,0,0,235,4
35706,22,5.0,2022-03-30,23.0,23.083333333333332,1,3,2,0,55,4
35707,37,4.9,2022-03-03,11.666666666666666,11.833333333333334,0,1,2,0,135,1
35708,30,4.9,2022-04-01,11.333333333333334,11.416666666666666,4,1,1,3,210,5
35709,31,4.6,2022-02-11,18.0,18.25,2,3,0,3,75,12
35710,35,4.9,2022-03-30,11.833333333333334,11.916666666666666,0,1,1,0,110,7
35711,34,5.0,2022-03-25,21.25,21.333333333333332,0,0,0,0,180,4
35712,29,4.8,2022-04-05,10.583333333333334,10.75,4,3,0,0,110,6
35713,33,4.7,2022-02-11,16.166666666666668,16.416666666666668,2,0,1,0,15,4
35714,36,4.9,2022-03-23,20.5,20.75,1,2,0,3,110,12
35715,29,4.6,2022-03-30,23.916666666666668,0.08333333333333333,2,2,1,0,90,6
35716,29,4.5,2022-03-18,22.916666666666668,23.083333333333332,4,1,1,0,55,11
35717,39,4.9,2022-04-06,19.5,19.666666666666668,2,0,1,0,185,4
35718,22,2.7,2022-03-10,23.916666666666668,0.08333333333333333,1,2,0,0,215,9
35719,26,4.7,2022-03-20,22.25,22.333333333333332,0,2,1,0,120,4
35720,31,5.0,2022-04-05,19.25,19.333333333333332,0,2,0,0,140,15
35721,25,4.7,2022-04-04,22.25,22.5,2,1,1,0,145,0
35722,22,4.8,2022-02-12,17.416666666666668,17.5,3,1,1,3,95,8
35723,30,4.3,2022-02-11,19.666666666666668,19.916666666666668,5,3,0,0,160,5
35724,27,4.6,2022-03-16,22.166666666666668,22.416666666666668,1,1,0,0,85,5
35725,20,3.7,2022-03-13,20.75,20.833333333333332,0,1,1,0,49,13
35726,38,4.4,2022-03-10,20.583333333333332,20.666666666666668,0,2,2,0,205,11
35727,25,4.7,2022-02-18,21.75,21.833333333333332,5,2,0,0,185,15
35728,30,4.3,2022-03-13,13.583333333333334,13.666666666666666,5,2,0,0,230,2
35729,26,4.5,2022-03-03,9.666666666666666,9.75,2,2,0,3,120,4
35730,24,4.9,2022-03-13,23.666666666666668,23.916666666666668,3,2,0,0,60,15
35731,35,5.0,2022-03-30,10.75,10.833333333333334,4,3,0,3,85,6
35732,22,4.7,2022-03-25,19.833333333333332,20.0,5,3,1,0,80,0
35733,35,5.0,2022-03-01,8.666666666666666,8.833333333333334,3,2,0,3,125,4
35735,30,4.7,2022-02-11,15.166666666666666,15.416666666666666,1,3,0,0,160,4
35736,24,4.7,2022-03-03,11.583333333333334,11.833333333333334,3,1,0,3,140,15
35737,29,4.6,2022-04-06,20.25,20.416666666666668,3,3,1,0,100,12
35738,25,4.4,2022-04-04,17.583333333333332,17.833333333333332,5,2,0,0,165,11
35739,39,4.1,2022-02-18,20.0,20.166666666666668,5,2,1,3,180,10
35740,22,4.7,2022-03-27,18.833333333333332,19.0,5,2,1,3,105,15
35741,27,4.8,2022-03-14,19.333333333333332,19.416666666666668,4,3,1,0,175,6
35742,25,4.9,2022-02-17,18.0,18.25,2,1,0,3,115,0
35743,30,4.9,2022-02-13,15.5,15.666666666666666,2,1,1,3,115,14
35744,36,4.9,2022-04-03,13.75,13.833333333333334,2,0,1,0,155,15
35745,33,4.9,2022-04-03,18.75,19.0,4,3,0,3,29,4
35746,33,4.7,2022-04-02,23.5,23.75,1,3,1,0,125,9
35747,21,4.8,2022-03-08,22.0,22.083333333333332,5,1,0,3,130,2
35748,34,4.6,2022-04-06,17.333333333333332,17.583333333333332,0,1,1,0,180,2
35749,38,4.5,2022-03-23,17.333333333333332,17.583333333333332,5,3,0,3,190,6
35750,36,4.5,2022-03-26,17.5,17.75,3,2,0,0,125,1
35751,37,4.2,2022-03-25,23.0,23.166666666666668,1,3,1,0,160,14
35752,29,4.9,2022-03-24,9.666666666666666,9.916666666666666,4,2,0,0,70,0
35753,30,4.6,2022-03-01,16.416666666666668,16.5,3,1,0,0,85,11
35754,25,4.9,2022-03-25,19.833333333333332,19.916666666666668,2,3,0,0,28,3
35755,36,4.7,2022-04-04,17.25,17.5,1,3,1,3,120,6
35756,28,4.7,2022-03-19,14.916666666666666,15.0,0,1,0,3,150,12
35757,29,4.9,2022-03-24,9.166666666666666,9.25,2,2,2,0,85,14
35758,27,4.8,2022-03-28,10.0,10.083333333333334,0,1,1,3,100,12
35759,35,4.7,2022-04-05,10.416666666666666,10.666666666666666,5,1,0,0,110,0
35760,37,4.7,2022-03-25,17.666666666666668,17.833333333333332,2,2,2,0,200,5
35761,38,4.7,2022-02-12,19.833333333333332,20.083333333333332,1,3,1,0,230,14
35762,33,4.2,2022-03-01,11.75,12.0,5,3,1,0,155,9
35764,35,4.6,2022-03-24,23.0,23.25,0,2,0,0,110,5
35765,21,4.9,2022-03-07,19.25,19.5,2,3,2,0,165,4
35766,28,5.0,2022-04-04,19.5,19.583333333333332,2,1,0,3,160,8
35767,31,4.7,2022-03-09,9.416666666666666,9.666666666666666,1,1,1,0,85,14
35768,38,4.7,2022-03-09,10.833333333333334,10.916666666666666,5,1,0,0,145,4
35769,25,4.8,2022-02-16,17.25,17.416666666666668,4,0,1,0,100,10
35770,38,4.8,2022-03-21,9.583333333333334,9.666666666666666,1,0,2,0,95,3
35771,27,4.9,2022-03-14,20.0,20.25,5,3,0,3,210,2
35772,33,5.0,2022-03-06,18.75,18.833333333333332,0,2,0,0,42,9
35773,28,4.9,2022-03-04,21.833333333333332,22.083333333333332,5,1,1,3,80,6
35774,29,4.7,2022-03-23,19.833333333333332,20.083333333333332,5,2,0,3,70,4
35776,35,4.4,2022-04-06,21.75,22.0,3,3,0,0,225,12
35777,34,3.5,2022-03-10,21.25,21.5,0,2,0,0,220,5
35778,21,4.5,2022-03-17,23.75,0.0,3,1,1,0,90,11
35779,35,4.9,2022-03-03,10.25,10.5,1,1,0,0,130,4
35780,38,4.8,2022-02-18,19.833333333333332,19.916666666666668,5,2,1,0,145,9
35781,32,4.9,2022-04-03,20.916666666666668,21.083333333333332,4,3,0,0,145,2
35782,22,4.8,2022-04-05,23.75,0.0,2,2,0,0,55,13
35783,32,4.5,2022-03-30,17.583333333333332,17.75,3,0,0,0,100,10
35784,24,4.9,2022-02-14,17.416666666666668,17.5,0,3,0,0,190,3
35785,36,4.7,2022-03-01,22.416666666666668,22.666666666666668,4,1,1,0,135,0
35786,38,4.5,2022-03-24,8.583333333333334,8.833333333333334,3,0,0,0,145,7
35787,28,5.0,2022-03-29,22.916666666666668,23.083333333333332,3,1,0,0,115,14
35788,37,4.8,2022-02-17,20.5,20.666666666666668,4,3,1,3,130,0
35789,23,4.5,2022-03-28,19.25,19.416666666666668,1,2,0,0,70,7
35790,27,4.7,2022-03-03,11.25,11.416666666666666,1,3,1,0,60,11
35791,35,4.1,2022-03-16,17.25,17.333333333333332,5,3,0,0,195,0
35792,23,4.9,2022-02-12,22.25,22.333333333333332,0,1,0,0,55,15
35793,26,4.8,2022-03-31,23.416666666666668,23.666666666666668,1,1,0,0,100,11
35794,32,4.6,2022-02-13,17.916666666666668,18.0,5,2,0,3,75,15
35795,26,4.6,2022-03-15,17.5,17.583333333333332,5,1,2,0,85,0
35796,31,4.8,2022-03-20,23.25,23.5,0,0,1,0,140,5
35797,26,4.6,2022-02-17,19.75,19.916666666666668,4,3,0,3,150,9
35798,28,4.7,2022-03-31,22.75,22.833333333333332,2,2,0,0,55,15
35799,26,4.7,2022-03-19,22.166666666666668,22.416666666666668,0,2,1,0,55,5
35800,36,4.8,2022-03-26,9.5,9.75,1,2,0,0,95,8
35801,31,4.8,2022-04-03,9.333333333333334,9.583333333333334,5,3,0,0,140,12
35802,35,4.6,2022-03-30,20.916666666666668,21.166666666666668,5,2,0,0,130,2
35803,33,4.1,2022-03-29,20.416666666666668,20.583333333333332,1,1,0,0,270,9
35804,35,5.0,2022-03-28,18.25,18.5,2,2,1,0,155,12
35805,37,4.7,2022-04-01,17.25,17.416666666666668,1,3,1,0,135,7
35806,33,4.3,2022-03-14,21.75,22.0,4,1,0,0,220,13
35807,21,4.9,2022-03-03,23.666666666666668,23.833333333333332,4,3,0,0,75,4
35808,28,4.8,2022-03-19,18.416666666666668,18.5,1,3,0,0,140,11
35809,24,4.6,2022-03-05,12.416666666666666,12.583333333333334,0,0,0,0,100,11
35810,30,4.6,2022-03-30,11.416666666666666,11.666666666666666,0,3,0,1,100,12
35811,24,4.5,2022-03-21,18.916666666666668,19.166666666666668,0,1,0,0,125,10
35812,27,4.2,2022-03-11,10.833333333333334,11.0,5,1,1,0,105,12
35813,31,5.0,2022-03-10,23.416666666666668,23.583333333333332,3,1,0,0,75,14
35814,35,4.9,2022-04-03,8.25,8.333333333333334,1,1,0,0,130,6
35815,24,4.8,2022-03-11,17.333333333333332,17.583333333333332,3,1,1,0,14,6
35816,39,4.9,2022-03-14,21.166666666666668,21.416666666666668,4,2,1,0,190,13
35817,23,4.8,2022-03-16,21.333333333333332,21.416666666666668,4,2,1,0,105,9
35818,22,4.6,2022-03-05,8.416666666666666,8.5,0,1,0,0,90,8
35819,38,4.5,2022-03-21,23.75,23.833333333333332,3,0,1,0,135,11
35820,23,4.9,2022-03-17,13.25,13.416666666666666,2,2,1,0,150,14
35821,21,4.9,2022-03-20,22.75,22.916666666666668,0,1,1,0,95,14
35822,22,4.9,2022-03-28,20.666666666666668,20.916666666666668,4,1,1,3,145,5
35823,24,4.9,2022-03-08,19.333333333333332,19.416666666666668,0,2,2,0,210,6
35824,35,4.9,2022-04-01,9.333333333333334,9.416666666666666,0,2,0,0,90,9
35825,35,3.6,2022-03-27,19.833333333333332,20.0,4,2,0,0,160,9
35826,35,4.4,2022-03-27,21.166666666666668,21.25,1,3,0,0,155,9
35827,22,3.7,2022-03-26,13.166666666666666,13.25,1,1,0,0,235,0
35828,27,5.0,2022-03-16,23.833333333333332,0.0,5,3,0,0,70,10
35829,38,4.7,2022-03-10,17.666666666666668,17.833333333333332,2,1,1,0,80,0
35830,21,4.8,2022-03-05,10.583333333333334,10.833333333333334,0,1,0,0,75,5
35831,26,4.0,2022-03-13,10.416666666666666,10.666666666666666,2,3,0,3,22,12
35832,35,5.0,2022-04-05,13.0,13.166666666666666,3,0,1,0,155,13
35833,36,3.8,2022-02-18,19.583333333333332,19.666666666666668,0,0,1,0,165,2
35834,23,4.0,2022-04-04,19.75,19.916666666666668,4,2,0,0,185,3
35835,37,3.9,2022-03-06,23.333333333333332,23.583333333333332,5,2,0,0,165,15
35836,32,4.8,2022-03-11,15.916666666666666,16.166666666666668,1,1,1,0,145,0
35837,30,4.8,2022-03-28,10.333333333333334,10.5,3,1,0,0,120,12
35838,34,4.9,2022-03-13,10.416666666666666,10.666666666666666,2,2,2,0,80,4
35839,21,4.8,2022-04-05,20.25,20.333333333333332,2,3,0,3,135,9
35840,32,4.7,2022-03-10,23.0,23.25,0,1,0,0,145,6
35841,29,4.6,2022-03-08,18.583333333333332,18.75,4,3,1,0,190,11
35842,22,4.8,2022-03-05,12.666666666666666,12.916666666666666,3,3,1,0,110,0
35843,25,4.8,2022-03-07,8.25,8.333333333333334,2,0,0,0,95,11
35844,22,4.7,2022-04-03,23.333333333333332,23.416666666666668,2,1,0,0,70,10
35845,21,4.7,2022-03-26,12.833333333333334,12.916666666666666,4,0,0,0,75,7
35846,34,4.4,2022-02-12,17.333333333333332,17.583333333333332,2,1,0,0,240,7
35847,20,5.0,2022-02-14,20.166666666666668,20.333333333333332,1,2,0,0,140,14
35848,37,4.8,2022-03-14,19.833333333333332,19.916666666666668,2,2,1,0,175,5
35849,39,4.9,2022-03-17,10.166666666666666,10.333333333333334,0,1,1,0,125,10
35850,36,4.9,2022-02-11,0.0,0.16666666666666666,2,2,0,0,11,11
35851,26,4.9,2022-03-09,22.416666666666668,22.583333333333332,5,2,2,0,65,7
35852,38,4.5,2022-02-17,9.916666666666666,10.0,4,2,0,3,100,8
35853,22,4.8,2022-03-26,18.916666666666668,19.083333333333332,3,1,0,0,100,13
35854,33,4.6,2022-02-18,17.416666666666668,17.5,0,0,0,0,150,4
35855,34,5.0,2022-03-24,15.0,15.083333333333334,2,1,0,0,105,10
35856,31,4.2,2022-03-24,22.333333333333332,22.583333333333332,0,1,0,0,170,9
35857,37,4.8,2022-03-02,23.25,23.5,5,2,0,0,125,2
35858,29,4.5,2022-03-09,11.5,11.583333333333334,3,1,0,3,80,6
35859,29,4.7,2022-03-01,10.583333333333334,10.75,5,2,0,0,95,8
35860,21,4.7,2022-03-07,18.833333333333332,19.0,1,1,1,0,65,10
35861,38,4.1,2022-02-11,23.666666666666668,23.75,0,2,0,0,115,7
35862,29,5.0,2022-03-04,18.583333333333332,18.75,4,3,1,0,120,11
35863,28,4.6,2022-03-21,13.5,13.583333333333334,4,1,1,0,110,11
35864,27,4.8,2022-04-01,11.666666666666666,11.833333333333334,0,1,0,0,90,4
35865,35,4.1,2022-04-05,14.75,14.916666666666666,3,3,0,0,160,3
35866,30,4.9,2022-03-07,10.666666666666666,10.75,3,2,0,0,23,7
35867,28,4.8,2022-03-25,18.75,18.916666666666668,0,0,0,0,33,14
35868,35,4.8,2022-03-05,20.416666666666668,20.5,2,3,0,3,75,13
35869,34,4.4,2022-03-27,20.416666666666668,20.5,3,3,1,0,255,8
35870,23,4.9,2022-02-13,19.916666666666668,20.083333333333332,1,2,1,0,135,15
35871,31,3.6,2022-03-14,20.916666666666668,21.083333333333332,5,1,0,0,155,14
35872,36,4.6,2022-03-01,9.916666666666666,10.166666666666666,0,3,1,3,125,6
35873,33,4.8,2022-03-09,21.75,22.0,1,2,0,1,145,7
35874,22,4.5,2022-04-04,17.416666666666668,17.5,1,2,0,0,180,12
35875,36,4.5,2022-03-06,18.166666666666668,18.416666666666668,4,2,1,3,180,0
35877,32,5.0,2022-04-05,14.916666666666666,15.0,0,2,1,0,130,1
35878,34,4.8,2022-04-05,19.583333333333332,19.833333333333332,5,3,0,0,150,14
35880,27,4.6,2022-03-21,15.75,16.0,0,2,0,3,55,10
35881,25,5.0,2022-02-11,22.666666666666668,22.75,4,2,0,3,50,10
35883,36,4.1,2022-03-25,19.75,19.833333333333332,4,3,0,0,160,9
35884,32,4.7,2022-02-17,8.833333333333334,9.0,2,2,1,3,90,6
35885,34,4.9,2022-04-03,22.833333333333332,22.916666666666668,4,1,0,0,115,8
35886,37,4.6,2022-03-15,15.75,15.916666666666666,2,1,0,0,85,7
35887,21,4.6,2022-03-23,19.0,19.25,0,3,0,0,180,6
35888,22,4.7,2022-02-16,20.166666666666668,20.25,5,3,0,3,20,8
35889,39,4.7,2022-03-07,21.166666666666668,21.416666666666668,0,3,0,0,150,15
35890,25,5.0,2022-03-09,17.583333333333332,17.833333333333332,4,3,2,0,60,15
35891,27,4.5,2022-03-24,22.333333333333332,22.5,4,2,1,0,10,6
35892,22,4.1,2022-03-24,11.0,11.166666666666666,5,1,1,0,100,9
35893,37,4.1,2022-04-04,23.333333333333332,23.583333333333332,4,2,0,0,34,7
35894,25,4.8,2022-03-05,23.166666666666668,23.25,5,3,0,3,90,10
35895,25,4.7,2022-03-18,21.166666666666668,21.416666666666668,1,3,0,0,210,6
35896,35,4.9,2022-03-03,11.166666666666666,11.25,5,3,1,0,155,15
35899,20,4.8,2022-03-28,13.583333333333334,13.75,1,2,1,0,160,5
35900,29,4.9,2022-03-05,23.916666666666668,0.16666666666666666,0,1,0,0,70,7
35901,32,4.9,2022-03-18,22.583333333333332,22.666666666666668,4,2,1,0,135,3
35902,26,4.6,2022-03-15,17.416666666666668,17.666666666666668,0,0,1,0,115,3
35903,29,4.5,2022-03-24,22.5,22.666666666666668,3,2,0,0,50,14
35904,34,4.7,2022-04-03,22.166666666666668,22.25,1,1,0,0,75,6
35905,25,4.8,2022-04-02,22.166666666666668,22.333333333333332,2,2,1,0,70,1
35906,23,4.7,2022-03-31,20.583333333333332,20.75,2,2,1,3,120,13
35907,33,4.7,2022-03-28,10.583333333333334,10.666666666666666,1,1,1,0,140,7
35908,23,4.7,2022-04-05,11.416666666666666,11.666666666666666,3,3,0,3,10,10
35909,34,4.7,2022-02-13,18.583333333333332,18.666666666666668,0,3,0,0,95,1
35910,37,4.9,2022-03-28,10.916666666666666,11.083333333333334,5,1,2,0,17,14
35912,38,4.6,2022-03-26,20.583333333333332,20.833333333333332,5,2,0,0,165,15
35913,39,4.3,2022-03-07,21.75,22.0,0,2,0,0,190,12
35914,37,4.7,2022-03-28,23.25,23.5,5,1,0,0,100,13
35915,26,4.9,2022-03-25,20.416666666666668,20.666666666666668,4,1,0,0,18,7
35916,27,4.6,2022-03-14,21.0,21.083333333333332,2,3,0,0,135,1
35917,30,4.1,2022-03-26,11.5,11.666666666666666,2,1,1,0,195,10
35918,39,4.7,2022-03-07,10.583333333333334,10.666666666666666,5,0,1,3,95,3
35919,27,4.7,2022-03-27,18.333333333333332,18.583333333333332,2,1,0,0,135,8
35921,33,4.9,2022-03-19,8.75,8.916666666666666,3,3,1,0,90,7
35922,25,4.5,2022-03-26,22.583333333333332,22.75,2,1,0,0,95,1
35924,23,4.8,2022-03-03,23.583333333333332,23.666666666666668,3,3,0,0,110,8
35925,34,4.7,2022-03-14,17.416666666666668,17.583333333333332,1,1,0,0,170,10
35926,21,3.5,2022-04-02,22.416666666666668,22.5,4,2,1,3,165,1
35927,39,4.6,2022-03-29,23.75,23.916666666666668,0,3,0,3,135,9
35928,39,4.6,2022-03-14,23.0,23.166666666666668,0,2,0,0,130,13
35929,31,4.7,2022-04-01,9.75,10.0,4,1,1,3,85,10
35930,31,5.0,2022-03-26,9.75,9.916666666666666,4,0,1,3,130,13
35931,37,4.3,2022-03-27,19.583333333333332,19.75,4,0,1,3,200,7
35932,26,5.0,2022-03-15,18.583333333333332,18.666666666666668,0,2,1,0,145,2
35933,23,4.5,2022-02-16,19.416666666666668,19.666666666666668,3,0,0,0,100,2
35934,31,4.3,2022-03-06,0.0,0.16666666666666666,3,0,0,0,155,1
35935,36,4.9,2022-03-19,10.0,10.166666666666666,3,1,0,0,115,2
35936,31,4.6,2022-03-01,14.166666666666666,14.333333333333334,4,0,1,0,120,10
35937,24,4.7,2022-03-16,17.333333333333332,17.583333333333332,4,1,2,0,125,5
