,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
31183,25,4.9,17.431668,78.408321,17.491668,78.468321,2022-03-17,21.416666666666668,21.5,3,2,1,0,165,10
31184,27,4.7,13.005801,80.250744,13.015801,80.260744,2022-03-24,11.75,11.833333333333334,2,2,0,0,95,9
31185,24,4.8,12.334022,76.618203,12.344022,76.628203,2022-03-03,12.0,12.25,1,2,0,0,65,0
31186,37,4.9,21.175975,72.795503,21.235975,72.855503,2022-03-03,23.0,23.25,5,2,1,0,90,12
31187,31,4.0,11.022477,76.995667,11.082477,77.055667,2022-03-19,19.25,19.333333333333332,3,3,1,0,235,15
31188,34,4.7,22.728163,75.884212,22.778163,75.934212,2022-04-01,21.666666666666668,21.833333333333332,0,3,0,0,165,10
31189,28,4.5,11.001852,76.976268,11.031852,77.006268,2022-03-19,18.666666666666668,18.75,0,3,1,3,60,8
31190,39,4.8,26.849596,75.800512,26.979596,75.930512,2022-03-04,23.75,0.0,3,0,0,0,100,14
31191,33,4.6,0.0,0.0,0.09,0.09,2022-02-18,23.666666666666668,23.916666666666668,3,1,0,0,95,13
31192,29,4.7,0.0,0.0,0.13,0.13,2022-03-29,22.666666666666668,22.916666666666668,2,3,0,0,125,12
31193,20,4.7,0.0,0.0,0.06,0.06,2022-03-19,19.5,19.75,0,3,0,0,105,4
31194,30,4.1,26.471617,80.313564,26.481617,80.323564,2022-02-17,11.25,11.416666666666666,0,2,1,0,34,11
31195,27,4.6,15.546594,73.760431,15.676594,73.890431,2022-02-14,20.833333333333332,20.916666666666668,5,1,2,0,155,11
31196,29,5.0,0.0,0.0,0.01,0.01,2022-03-19,11.833333333333334,12.0,2,3,2,0,95,10
31197,33,4.8,22.307898,73.167788,22.337898,73.197788,2022-04-03,18.666666666666668,18.916666666666668,5,2,1,0,165,1
31198,38,4.7,17.410371,78.437225,17.500371,78.527225,2022-03-14,21.416666666666668,21.583333333333332,4,2,2,0,125,13
31199,21,4.8,22.539129,88.365507,22.569129,88.395507,2022-02-13,21.416666666666668,21.5,1,2,0,3,65,0
31200,33,4.8,25.453436,81.833167,25.523436,81.903167,2022-02-16,23.166666666666668,23.416666666666668,0,1,2,0,100,13
31201,26,4.6,19.120083,72.907385,19.130083,72.917385,2022-03-11,10.333333333333334,10.583333333333334,0,1,0,3,65,4
31202,30,4.7,12.939496,77.625999,12.969496,77.655999,2022-03-17,21.833333333333332,22.083333333333332,2,1,1,0,95,8
31203,39,3.7,12.949934,77.699386,13.019934,77.769386,2022-03-02,17.333333333333332,17.583333333333332,3,3,0,0,160,14
31204,20,4.9,17.458998,78.500366,17.508998,78.550366,2022-03-30,20.25,20.5,3,3,1,0,95,9
31205,36,3.6,27.161661,78.011544,27.251661,78.101544,2022-02-16,21.0,21.083333333333332,0,2,0,0,155,2
31206,30,4.7,23.351489,85.324253,23.481489,85.454253,2022-04-02,18.916666666666668,19.083333333333332,4,2,0,0,150,1
31207,22,4.7,0.0,0.0,0.07,0.07,2022-03-18,23.5,23.75,1,1,1,0,85,3
31208,20,4.6,19.091458,72.827808,19.141458,72.877808,2022-03-01,20.166666666666668,20.416666666666668,3,3,2,0,130,12
31209,25,4.6,21.186884,72.793616,21.206884,72.813616,2022-03-24,11.75,11.916666666666666,4,3,0,3,75,0
31210,27,4.6,17.483216,78.552111,17.533216,78.602111,2022-04-01,20.333333333333332,20.5,4,2,1,0,115,13
31211,38,4.8,22.732225,75.874765,22.782225,75.924765,2022-03-26,19.583333333333332,19.666666666666668,2,0,2,0,130,11
31212,23,4.9,21.173493,72.801953,21.213493,72.841953,2022-03-17,13.5,13.666666666666666,3,3,0,3,100,13
31213,32,4.6,18.536562,73.896485,18.616562,73.976485,2022-03-27,19.416666666666668,19.666666666666668,0,1,0,0,140,10
31214,28,5.0,26.911927,75.797282,26.991927,75.877282,2022-03-12,18.0,18.083333333333332,0,3,2,3,90,15
31215,32,4.6,17.455894,78.375467,17.565894,78.485467,2022-03-04,19.5,19.666666666666668,1,2,0,3,125,15
31216,22,4.7,21.170096,72.789122,21.200096,72.819122,2022-03-09,20.333333333333332,20.5,3,3,2,0,20,3
31217,36,4.7,23.355164,85.324097,23.375164,85.344097,2022-03-01,9.666666666666666,9.833333333333334,0,2,0,3,75,2
31218,27,4.9,18.546947,73.900626,18.556947,73.910626,2022-03-11,10.25,10.333333333333334,3,2,0,0,60,12
31219,30,4.9,30.905562,75.832841,30.965562,75.892841,2022-02-15,22.666666666666668,22.916666666666668,5,1,1,1,140,7
31220,32,4.5,26.921411,75.793604,26.981411,75.853604,2022-03-03,17.333333333333332,17.583333333333332,2,2,0,3,145,4
31221,28,4.9,22.514119,88.362504,22.624119,88.472504,2022-02-18,23.333333333333332,23.416666666666668,5,3,0,0,115,11
31222,25,4.7,12.337928,76.617889,12.427928,76.707889,2022-03-29,22.666666666666668,22.75,2,1,1,0,85,12
31223,39,4.5,11.003681,76.975525,11.053681,77.025525,2022-03-21,20.166666666666668,20.333333333333332,2,3,2,0,135,3
31224,34,4.8,13.081878,80.248519,13.121878,80.288519,2022-04-05,13.166666666666666,13.25,1,2,0,3,115,12
31225,35,5.0,22.751234,75.88949,22.841234,75.97949,2022-03-08,18.0,18.083333333333332,3,2,0,0,215,2
31226,33,4.5,26.902908,75.792934,26.932908,75.822934,2022-03-28,18.916666666666668,19.166666666666668,3,2,0,0,145,12
31227,32,4.3,23.355164,85.324097,23.425164,85.394097,2022-03-04,19.75,19.916666666666668,3,2,0,3,195,11
31228,32,4.1,22.311358,73.164798,22.361358,73.214798,2022-03-05,20.0,20.083333333333332,1,2,1,3,155,15
31229,24,4.8,10.027364,76.308258,10.097364,76.378258,2022-02-12,21.0,21.25,5,3,0,0,105,12
31230,36,4.8,19.055831,72.833984,19.085831,72.863984,2022-03-11,21.833333333333332,22.0,1,0,0,0,180,3
31231,24,4.9,10.96185,76.971082,11.00185,77.011082,2022-03-24,15.583333333333334,15.666666666666666,2,3,1,0,60,5
31232,26,4.9,10.96185,76.971082,10.99185,77.001082,2022-03-03,18.583333333333332,18.75,3,3,0,0,115,0
31233,26,4.9,22.527893,88.368628,22.567893,88.408628,2022-02-11,16.0,16.083333333333332,0,1,1,0,55,10
31234,26,4.6,26.911927,75.797282,26.951927,75.837282,2022-03-11,15.666666666666666,15.833333333333334,0,1,0,0,130,13
31235,34,4.3,30.914057,75.83982,31.044057,75.96982,2022-02-14,19.333333333333332,19.583333333333332,3,3,0,0,205,3
31236,23,4.6,18.593481,73.785901,18.623481,73.815901,2022-03-24,20.0,20.166666666666668,2,1,0,0,70,3
31237,27,4.8,23.233219,77.433571,23.253219,77.453571,2022-02-11,9.0,9.166666666666666,3,0,0,3,120,1
31238,21,4.5,13.049645,80.242268,13.059645,80.252268,2022-03-24,11.833333333333334,11.916666666666666,5,1,1,0,140,0
31239,35,5.0,15.561295,73.749478,15.591295,73.779478,2022-02-15,18.583333333333332,18.666666666666668,0,2,0,3,160,12
31240,22,5.0,10.96185,76.971082,11.09185,77.101082,2022-03-20,21.833333333333332,22.0,2,2,0,0,175,0
31241,22,4.6,10.994136,76.963303,11.084136,77.053303,2022-03-10,20.5,20.75,2,2,1,0,145,6
31242,26,5.0,13.081878,80.248519,13.101878,80.268519,2022-03-13,8.5,8.666666666666666,5,2,0,1,115,7
31243,31,4.8,0.0,0.0,0.02,0.02,2022-03-03,8.416666666666666,8.666666666666666,3,2,1,0,115,10
31244,20,4.8,19.003517,72.82765,19.133517,72.95765,2022-03-23,17.583333333333332,17.666666666666668,1,1,1,0,110,10
31245,31,4.4,22.753659,75.903365,22.803659,75.953365,2022-03-03,22.75,22.916666666666668,2,0,0,0,105,9
31246,26,4.8,18.563934,73.915367,18.653934,74.005367,2022-03-27,21.0,21.25,3,2,0,0,120,9
31247,20,4.8,19.207222,72.972281,19.337222,73.102281,2022-03-18,17.833333333333332,18.083333333333332,3,0,1,0,85,10
31248,26,4.4,12.311072,76.654878,12.321072,76.664878,2022-03-09,10.416666666666666,10.5,3,2,1,3,95,14
31249,24,4.7,12.334022,76.618203,12.464022,76.748203,2022-03-10,18.833333333333332,19.0,1,1,0,0,135,3
31250,21,4.0,19.003517,72.82765,19.023517,72.84765,2022-03-05,10.0,10.166666666666666,1,1,1,0,90,7
31251,31,3.6,26.913483,75.803139,27.003483,75.893139,2022-04-06,17.833333333333332,18.0,1,2,0,0,190,8
31252,37,4.5,10.994136,76.963303,11.004136,76.973303,2022-03-24,9.166666666666666,9.25,2,1,0,0,125,10
31253,25,5.0,22.307898,73.167788,22.327898,73.187788,2022-03-15,10.5,10.75,5,0,0,0,60,10
31254,32,4.8,30.332735,78.054222,30.402735,78.124222,2022-02-18,21.25,21.416666666666668,1,0,0,0,230,1
31255,39,4.0,22.722634,75.886959,22.802634,75.966959,2022-03-08,19.333333333333332,19.5,5,2,1,3,200,9
31256,25,4.9,26.913726,75.75282,26.993726,75.83282,2022-03-25,17.666666666666668,17.833333333333332,1,3,0,0,90,7
31257,34,4.6,25.457687,81.835585,25.477687,81.855585,2022-02-15,8.25,8.416666666666666,2,1,0,0,28,2
31258,29,4.5,13.054347,80.257221,13.084347,80.287221,2022-03-15,18.583333333333332,18.75,5,1,1,0,145,15
31259,24,4.9,0.0,0.0,0.01,0.01,2022-03-13,9.166666666666666,9.416666666666666,3,2,0,0,70,12
31260,39,4.6,22.727021,75.884167,22.757021,75.914167,2022-03-21,21.0,21.166666666666668,4,2,0,3,140,11
31261,36,3.6,12.972793,80.249982,13.052793,80.329982,2022-03-08,17.25,17.416666666666668,5,1,0,1,170,13
31262,37,4.4,30.905562,75.832841,31.015562,75.942841,2022-02-14,20.25,20.416666666666668,5,2,0,0,170,12
31263,38,4.7,21.149834,72.778666,21.189834,72.818666,2022-03-15,14.166666666666666,14.416666666666666,5,2,2,0,165,9
31264,26,4.9,30.88722,75.804893,30.92722,75.844893,2022-02-15,16.583333333333332,16.75,2,2,1,0,135,4
31265,33,4.0,13.02978,80.208812,13.11978,80.298812,2022-03-12,20.583333333333332,20.833333333333332,1,2,0,0,180,2
31266,38,4.6,19.876219,75.346017,19.966219,75.436017,2022-02-18,17.916666666666668,18.0,4,0,1,3,110,5
31267,20,4.7,22.745049,75.892471,22.805049,75.952471,2022-03-30,20.0,20.083333333333332,1,3,0,0,155,14
31268,36,4.0,19.003517,72.82765,19.113517,72.93765,2022-03-23,20.416666666666668,20.5,5,1,0,0,165,4
31269,25,4.9,23.359407,85.325055,23.449407,85.415055,2022-03-27,21.75,21.916666666666668,1,3,0,0,90,7
31270,27,4.8,13.026286,80.275235,13.136286,80.385235,2022-03-29,23.583333333333332,23.75,5,1,1,0,120,11
31271,32,4.6,15.574828,73.766883,15.594828,73.786883,2022-02-13,8.166666666666666,8.416666666666666,1,2,1,0,135,13
31272,38,4.2,11.001852,76.976268,11.081852,77.056268,2022-03-04,20.5,20.583333333333332,3,1,0,0,230,15
31273,22,4.3,22.725835,75.887648,22.735835,75.897648,2022-04-05,10.0,10.25,0,0,0,0,80,12
31274,37,4.6,21.185047,72.80859,21.255047,72.87859,2022-03-10,17.5,17.583333333333332,3,2,0,3,85,10
31275,20,4.4,13.091809,80.219104,13.161809,80.289104,2022-04-06,19.333333333333332,19.416666666666668,0,1,1,0,185,6
31276,35,5.0,22.761226,75.887522,22.891226,76.017522,2022-03-23,23.833333333333332,0.08333333333333333,4,2,0,0,100,0
31277,31,4.6,0.0,0.0,0.08,0.08,2022-03-06,18.416666666666668,18.583333333333332,5,3,1,0,220,5
31278,37,4.0,26.911378,75.789034,26.921378,75.799034,2022-03-11,11.75,11.833333333333334,2,1,0,0,155,1
31279,24,4.5,0.0,0.0,0.13,0.13,2022-03-25,21.0,21.083333333333332,1,2,0,3,90,12
31280,38,4.9,12.970324,77.645748,12.990324,77.665748,2022-04-05,11.666666666666666,11.916666666666666,5,2,1,3,90,2
31281,38,4.7,18.536718,73.830327,18.666719,73.960327,2022-03-23,21.666666666666668,21.916666666666668,5,0,0,0,25,6
31282,24,4.5,22.310329,73.169083,22.320329,73.179083,2022-03-13,9.5,9.583333333333334,3,3,1,0,13,8
31283,37,4.4,19.1093,72.825451,19.1793,72.895451,2022-03-10,17.666666666666668,17.916666666666668,0,3,0,0,210,8
31284,35,3.5,22.514119,88.362504,22.584119,88.432504,2022-02-14,22.75,22.833333333333332,5,2,0,0,195,1
31285,34,4.6,19.178321,72.834715,19.248321,72.904715,2022-03-31,23.833333333333332,0.0,0,1,1,3,135,4
31286,31,4.7,17.458998,78.500366,17.568998,78.610366,2022-03-29,22.166666666666668,22.333333333333332,1,3,0,3,75,9
31287,32,4.6,0.0,0.0,0.08,0.08,2022-02-18,20.416666666666668,20.666666666666668,1,0,0,0,140,14
31288,34,4.2,18.536718,73.830327,18.566719,73.860327,2022-04-03,22.0,22.166666666666668,2,3,2,0,210,14
31289,34,4.6,30.895204,75.822103,30.915204,75.842103,2022-02-17,11.0,11.083333333333334,3,2,2,3,120,1
31290,30,4.3,18.536718,73.830327,18.586718,73.880327,2022-03-15,23.916666666666668,0.0,1,1,1,0,135,2
31291,26,4.6,12.972793,80.249982,12.992793,80.269982,2022-04-05,8.25,8.333333333333334,1,1,0,0,95,14
31292,24,5.0,17.455894,78.375467,17.535894,78.455467,2022-04-04,23.833333333333332,23.916666666666668,3,3,0,0,75,5
31293,20,4.9,26.905287,75.794592,26.975287,75.864592,2022-03-10,19.0,19.166666666666668,0,2,1,0,125,13
31294,30,4.7,12.323978,76.627961,12.363978,76.667961,2022-03-24,16.75,16.833333333333332,1,2,1,3,75,6
31295,21,5.0,21.183434,72.814492,21.213434,72.844492,2022-03-07,17.25,17.5,5,1,2,0,90,7
31296,31,4.8,0.0,0.0,0.02,0.02,2022-02-17,11.25,11.5,4,3,1,3,140,7
31297,33,4.7,12.316967,76.603067,12.366967,76.653067,2022-04-03,21.666666666666668,21.75,0,2,0,0,150,2
31298,37,5.0,18.55144,73.804855,18.58144,73.834855,2022-03-17,18.0,18.25,5,3,1,0,130,5
31299,27,5.0,26.921411,75.793604,26.971411,75.843604,2022-03-11,18.75,18.833333333333332,0,2,2,0,105,0
31300,30,3.7,12.284747,76.625861,12.394747,76.735861,2022-03-08,23.75,0.0,4,3,0,3,180,13
31301,20,4.7,18.536718,73.830327,18.596719,73.890327,2022-03-28,21.333333333333332,21.5,5,1,0,0,75,5
31302,38,4.9,26.849596,75.800512,26.909596,75.860512,2022-03-03,18.416666666666668,18.666666666666668,5,3,2,0,130,14
31303,24,5.0,13.02978,80.208812,13.04978,80.228812,2022-03-17,9.166666666666666,9.333333333333334,4,2,1,0,75,14
31304,34,4.7,11.003669,76.976494,11.053669,77.026494,2022-03-11,0.0,0.25,2,2,1,0,95,9
31305,20,4.9,12.297954,76.665169,12.347954,76.715169,2022-03-01,22.25,22.333333333333332,3,2,1,1,70,15
31306,36,5.0,23.374989,85.335486,23.444989,85.405486,2022-03-06,20.5,20.666666666666668,1,2,0,0,190,9
31307,23,4.9,23.351489,85.324253,23.461489,85.434253,2022-03-06,20.0,20.25,2,3,0,3,165,1
31308,23,4.8,22.307898,73.167788,22.337898,73.197788,2022-03-28,20.333333333333332,20.5,5,1,0,0,140,12
31309,37,4.8,12.972161,77.596014,13.062161,77.686014,2022-03-23,17.333333333333332,17.583333333333332,1,2,0,0,220,5
31310,25,4.5,12.979166,77.640709,13.059166,77.720709,2022-03-02,17.75,17.916666666666668,4,3,0,3,140,10
31311,22,5.0,17.422819,78.449578,17.552819,78.579578,2022-03-20,22.666666666666668,22.833333333333332,3,2,1,0,130,9
31312,29,4.6,12.914264,77.6784,13.024264,77.7884,2022-03-29,0.0,0.25,3,1,1,0,105,12
31313,29,4.6,18.55144,73.804855,18.66144,73.914855,2022-03-10,19.5,19.75,4,2,0,0,150,4
31314,26,4.5,26.914142,75.805704,27.024142,75.915704,2022-03-06,17.25,17.333333333333332,0,2,2,0,125,1
31315,24,4.7,22.32,73.17,22.36,73.21,2022-03-11,15.333333333333334,15.5,3,2,2,0,55,5
31316,34,4.9,21.175104,72.804342,21.235104,72.864342,2022-03-05,22.25,22.5,0,0,1,0,95,15
31317,35,4.2,19.003517,72.82765,19.013517,72.83765,2022-03-19,11.666666666666666,11.833333333333334,1,2,1,0,165,9
31318,29,4.9,30.342509,78.061187,30.382509,78.101187,2022-02-11,15.916666666666666,16.166666666666668,2,0,1,0,115,11
31319,23,4.9,12.323225,76.630028,12.373225,76.680028,2022-04-05,20.0,20.083333333333332,5,1,0,0,100,12
31320,23,4.3,17.430448,78.418213,17.510448,78.498213,2022-03-27,18.333333333333332,18.5,4,0,0,0,160,3
31321,23,4.6,17.422819,78.449578,17.442819,78.469578,2022-03-21,10.833333333333334,11.0,5,0,0,0,90,8
31322,37,4.6,12.337928,76.617889,12.397928,76.677889,2022-03-19,18.25,18.416666666666668,0,2,1,3,155,9
31323,37,4.8,18.516216,73.842527,18.526216,73.852527,2022-04-01,9.833333333333334,10.0,0,1,1,0,90,12
31324,25,4.5,18.536718,73.830327,18.586718,73.880327,2022-03-03,23.166666666666668,23.333333333333332,3,1,0,3,80,5
31325,28,4.8,25.450329,81.834279,25.580329,81.964279,2022-02-16,21.583333333333332,21.666666666666668,5,1,0,0,80,3
31326,20,4.9,23.371292,85.327872,23.461292,85.417872,2022-03-10,23.25,23.333333333333332,2,2,0,0,95,5
31327,37,4.8,25.459775,81.834841,25.499775,81.874841,2022-02-15,15.833333333333334,16.083333333333332,5,1,0,0,150,0
31328,34,4.5,0.0,0.0,0.13,0.13,2022-03-23,21.833333333333332,22.0,4,2,0,0,175,4
31329,30,4.5,13.045479,80.23311,13.085479,80.27311,2022-03-19,16.5,16.666666666666668,2,0,1,0,150,8
31330,25,4.8,11.016298,76.972076,11.026298,76.982076,2022-03-17,10.166666666666666,10.416666666666666,0,0,0,0,85,13
31331,38,4.8,17.455894,78.375467,17.525894,78.445467,2022-03-20,23.833333333333332,0.08333333333333333,2,2,1,0,105,12
31332,30,4.7,26.902328,75.794257,26.922328,75.814257,2022-03-01,11.0,11.25,0,2,0,0,100,8
31333,29,4.6,18.546258,73.904337,18.676258,74.034337,2022-03-12,22.166666666666668,22.25,2,2,0,0,55,12
31334,36,4.8,13.044694,80.26147,13.094694,80.31147,2022-04-01,22.416666666666668,22.5,0,0,0,3,95,14
31335,38,5.0,19.065838,72.832658,19.105838,72.872658,2022-03-09,16.416666666666668,16.583333333333332,1,0,0,0,150,3
31336,23,4.6,15.56155,73.749092,15.58155,73.769092,2022-02-15,11.5,11.583333333333334,2,1,0,3,165,4
31337,29,4.8,19.103249,72.846749,19.133249,72.876749,2022-03-28,18.75,19.0,2,1,1,0,25,13
31338,38,4.6,22.533662,88.366217,22.573662,88.406217,2022-02-17,16.666666666666668,16.916666666666668,2,2,0,0,130,1
31339,24,4.0,22.31279,73.170283,22.36279,73.220283,2022-03-17,19.166666666666668,19.416666666666668,2,3,1,0,160,7
31340,23,4.8,26.90519,75.810753,26.99519,75.900753,2022-03-12,21.416666666666668,21.583333333333332,0,2,0,0,210,12
31341,37,4.6,26.911927,75.797282,26.941927,75.827282,2022-03-15,18.583333333333332,18.833333333333332,2,1,0,0,150,1
31342,28,5.0,23.374989,85.335486,23.444989,85.405486,2022-03-04,21.0,21.25,1,3,0,3,190,6
31343,36,4.3,22.761593,75.886362,22.801593,75.926362,2022-03-30,12.75,12.916666666666666,5,3,0,0,155,12
31344,28,4.6,22.727021,75.884167,22.807021,75.964167,2022-03-10,20.916666666666668,21.083333333333332,4,2,0,0,135,5
31345,26,4.5,22.725835,75.887648,22.805835,75.967648,2022-04-04,0.0,0.08333333333333333,4,2,0,0,140,11
31346,37,4.2,11.026117,76.944652,11.036117,76.954652,2022-03-28,9.0,9.166666666666666,1,3,1,0,125,7
31347,34,4.9,12.913041,77.683237,12.943041,77.713237,2022-03-19,23.416666666666668,23.583333333333332,0,2,1,3,130,12
31348,24,4.5,23.359033,85.325347,23.469033,85.435347,2022-03-04,22.416666666666668,22.5,0,2,0,0,85,3
31349,38,4.5,12.979166,77.640709,12.989166,77.650709,2022-03-07,8.833333333333334,9.083333333333334,0,3,0,0,100,11
31350,23,4.7,18.593481,73.785901,18.653481,73.845901,2022-03-21,19.833333333333332,20.0,2,3,2,3,140,7
31351,25,4.1,21.186884,72.793616,21.206884,72.813616,2022-03-30,11.833333333333334,11.916666666666666,1,2,1,3,180,13
31352,25,5.0,26.482581,80.315628,26.542581,80.375628,2022-02-13,23.75,23.833333333333332,2,2,0,0,50,2
31353,32,4.6,19.207222,72.972281,19.217222,72.982281,2022-03-21,11.583333333333334,11.75,0,1,0,3,135,8
31354,36,4.7,17.424114,78.347554,17.494114,78.417554,2022-03-18,23.416666666666668,23.583333333333332,1,0,0,3,110,5
31355,31,5.0,12.3085,76.665808,12.4385,76.795808,2022-03-08,19.916666666666668,20.0,4,2,0,3,220,11
31356,30,4.2,12.986047,80.218114,13.096047,80.328114,2022-04-06,19.333333333333332,19.416666666666668,5,2,1,0,235,4
31357,36,4.4,30.328174,78.049117,30.458174,78.179117,2022-02-18,23.666666666666668,23.75,5,0,0,3,180,3
31358,27,4.6,17.431668,78.408321,17.541668,78.518321,2022-03-18,21.75,22.0,2,1,1,0,145,5
31359,22,4.9,13.086438,80.220672,13.126439,80.260672,2022-03-07,14.333333333333334,14.583333333333334,5,3,0,0,180,10
31360,23,4.6,0.0,0.0,0.02,0.02,2022-03-11,11.166666666666666,11.25,5,3,0,0,135,14
31361,28,4.9,19.875522,75.367127,19.965522,75.457127,2022-02-18,0.0,0.08333333333333333,3,3,0,0,85,10
31362,32,4.1,22.577821,88.400581,22.707821,88.530581,2022-02-12,17.75,17.916666666666668,3,1,0,0,185,4
31363,37,4.9,22.725835,75.887648,22.755835,75.917648,2022-03-09,20.75,20.916666666666668,5,1,0,3,130,1
31364,20,4.8,23.351489,85.324253,23.441489,85.414253,2022-03-16,21.666666666666668,21.833333333333332,1,3,2,0,105,6
31365,36,4.6,21.170798,72.790489,21.240798,72.860489,2022-03-12,23.333333333333332,23.5,0,1,0,3,135,10
31366,37,4.5,17.411028,78.329645,17.431028,78.349645,2022-03-07,9.5,9.666666666666666,5,2,1,0,145,14
31367,24,4.9,22.761226,75.887522,22.791226,75.917522,2022-03-28,19.75,19.833333333333332,5,3,0,0,190,3
31368,27,4.7,18.56245,73.916619,18.64245,73.996619,2022-03-08,23.0,23.083333333333332,2,2,0,0,50,13
31369,33,4.8,26.47,80.35,26.6,80.48,2022-02-14,0.0,0.25,2,1,0,0,145,9
31370,31,4.8,23.374878,85.335739,23.394878,85.355739,2022-03-01,10.833333333333334,11.0,2,3,0,0,115,9
31371,36,4.6,12.906229,77.596791,12.926229,77.616791,2022-04-05,10.833333333333334,11.0,3,1,2,0,120,10
31372,25,4.7,0.0,0.0,0.02,0.02,2022-03-15,11.166666666666666,11.333333333333334,2,2,0,0,11,7
31373,26,4.8,12.972793,80.249982,13.102793,80.379982,2022-03-14,17.25,17.333333333333332,3,3,1,0,160,13
31374,35,4.6,23.357804,85.325146,23.387804,85.355146,2022-03-05,21.416666666666668,21.5,3,3,1,0,125,2
31375,37,4.9,12.986047,80.218114,13.046047,80.278114,2022-03-05,18.333333333333332,18.5,1,1,0,0,80,9
31376,24,4.7,19.12663,72.829976,19.20663,72.909976,2022-03-08,20.916666666666668,21.0,0,0,0,3,135,15
31378,31,3.6,11.006686,76.951736,11.116686,77.061736,2022-03-16,22.416666666666668,22.666666666666668,1,2,0,0,160,2
31379,25,4.8,12.934179,77.615797,12.964179,77.645797,2022-03-26,19.333333333333332,19.583333333333332,3,1,1,1,185,15
31380,29,4.7,27.158822,78.045359,27.198822,78.085359,2022-02-13,13.666666666666666,13.75,2,3,0,0,105,14
31381,34,4.7,-22.577821,88.400581,22.587821,88.410581,2022-02-13,8.583333333333334,8.666666666666666,1,1,1,0,100,1
31382,24,4.3,26.492106,80.327797,26.572106,80.407797,2022-02-16,21.833333333333332,21.916666666666668,3,3,0,0,155,10
31383,27,4.7,21.149834,72.778666,21.199834,72.828666,2022-03-05,23.666666666666668,23.833333333333332,0,1,2,3,100,10
31384,38,4.5,27.195928,77.998092,27.305928,78.108092,2022-02-14,18.75,18.916666666666668,3,2,0,0,37,1
31385,29,4.7,21.15276,72.778059,21.23276,72.858059,2022-03-10,20.5,20.666666666666668,4,3,1,0,140,1
31386,24,4.7,19.176269,72.836721,19.226269,72.886721,2022-04-01,22.583333333333332,22.75,2,1,2,0,90,6
31387,34,4.8,18.56245,73.916619,18.58245,73.936619,2022-03-11,8.5,8.75,2,0,0,0,105,3
31388,21,4.6,21.149834,72.778666,21.169834,72.798666,2022-03-26,12.0,12.25,3,2,1,0,50,3
31389,32,3.5,22.311358,73.164798,22.381358,73.234798,2022-03-16,18.166666666666668,18.25,5,1,1,0,165,12
31390,22,4.6,17.45971,78.368855,17.56971,78.478855,2022-03-25,18.916666666666668,19.0,4,2,2,3,150,10
31391,22,4.8,26.905287,75.794592,26.935287,75.824592,2022-03-19,22.5,22.583333333333332,2,3,2,0,85,14
31392,23,4.6,23.353783,85.326967,23.443783,85.416967,2022-03-31,21.25,21.333333333333332,4,2,0,0,195,9
31393,29,4.8,22.727021,75.884167,22.787021,75.944167,2022-03-28,17.666666666666668,17.833333333333332,1,3,1,0,95,4
31394,25,4.5,25.454648,81.834502,25.464648,81.844502,2022-02-15,11.75,12.0,5,3,0,0,135,6
31395,23,4.9,11.010375,76.95295,11.040375,76.98295,2022-03-17,17.916666666666668,18.083333333333332,0,1,1,0,100,3
31396,34,4.7,22.651847,75.881991,22.671847,75.901991,2022-03-09,9.666666666666666,9.75,2,1,1,3,130,5
31397,22,4.1,18.520016,73.830547,18.650016,73.960547,2022-03-25,20.666666666666668,20.833333333333332,2,2,0,0,195,1
31398,38,4.4,17.429585,78.392621,17.559585,78.522621,2022-03-16,22.0,22.25,0,2,0,0,240,8
31399,31,4.8,13.026279,80.174568,13.056279,80.204568,2022-03-09,18.5,18.75,5,2,0,0,36,10
31400,29,4.6,22.760072,75.892574,22.770072,75.902574,2022-03-01,10.75,10.916666666666666,5,3,1,0,85,0
31401,24,4.8,23.333017,85.3172,23.423017,85.4072,2022-03-08,22.75,23.0,1,2,0,0,125,1
31402,33,4.3,23.359194,85.325447,23.439194,85.405447,2022-04-02,20.583333333333332,20.666666666666668,3,1,0,3,190,0
31403,34,4.9,12.334022,76.618203,12.464022,76.748203,2022-03-12,17.833333333333332,17.916666666666668,2,1,1,0,130,4
31404,32,4.8,0.0,0.0,0.05,0.05,2022-03-19,22.75,22.833333333333332,2,0,0,3,120,0
31405,24,4.7,17.431668,78.408321,17.541668,78.518321,2022-04-04,18.333333333333332,18.5,1,2,1,3,22,7
31406,20,4.8,12.311072,76.654878,12.341072,76.684878,2022-03-09,23.5,23.75,2,1,0,0,80,15
31407,31,4.8,30.895817,75.813112,31.025817,75.943112,2022-02-14,17.333333333333332,17.583333333333332,0,2,1,0,115,9
31408,39,4.0,22.547186,88.35068,22.597185,88.40068,2022-02-17,21.833333333333332,22.0,5,0,0,0,31,0
31409,29,4.6,30.893244,75.821817,30.953244,75.881817,2022-02-13,17.833333333333332,18.0,3,1,2,0,100,10
31410,25,4.9,9.991703,76.293136,10.101703,76.403136,2022-02-16,23.333333333333332,23.416666666666668,4,1,0,0,125,0
31411,21,4.7,12.972793,80.249982,12.982793,80.259982,2022-03-24,10.5,10.583333333333334,0,3,0,0,95,3
31412,28,4.6,0.0,0.0,0.02,0.02,2022-02-15,8.666666666666666,8.833333333333334,1,3,0,0,85,13
